성별,연령대,직업군,직업군상세,거주지 시군구 코드,근무지 시군구 코드,거주지행정동,근무지행정동,추정가구원수,추정월소득,증빙연소득,추정 연소득,2년전 추정 연소득 금액,2년내 이직후 소득 증감액,총자산평가금액(주택),순자산평가금액(주택),자가거주여부,현 거주지의 아파트여부,현 거주지의 매매가(국토부 실거래가) 또는 공시가격,차량보유(국산/수입),추정 LTV,추정DTI,신용평점,총대출건수,신용대출-총대출약정액,신용대출-총대출잔액,주택담보대출-총대출약정액,주택담보대출-총대출잔액,정책자금대출-총대출약정액,정책자금대출-총대출잔액,총 대출 상환금액 (최근 12개월),최근 12개월 신용카드소비금액,최근 12개월 체크카드소비금액,최근 12개월 일시불이용금액,최근 12개월 할부이용금액,최근 12개월 현금서비스이용금액,대출연체건수,카드연체건수,연체일수,대출연체금액,카드연체금액,Thin Filer 여부,"파산, 개인회생 신청 여부",2년내 현거주지평균실거래가,2년내 현거주지평균전세거래가,2년내 직장명이력건수
1,40,420,1,26320,26230,2632001,2623002,1,3307.0,0.0,35534.0,31129.0,0.0,73729.0,69931.0,1,1,111202.0,1,0.0,0.0,604.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11042.0,5116.0,6843.0,932.0,2347.0,0,0,0,0.0,0.0,0,0,116562.0,82290.0,0
1,35,910,2,26350,26350,2635002,2635002,2,3820.0,34151.0,41400.0,37198.0,0.0,72880.0,42387.0,1,1,75673.0,1,38.0,68.8,779.0,1,0.0,0.0,46207.0,28488.0,0.0,0.0,4761.0,11042.0,5473.0,7268.0,1627.0,1595.0,0,0,0,0.0,0.0,0,0,72088.0,50174.0,0
1,45,220,5,26260,26260,2626003,2626002,2,3633.0,33075.0,41299.0,36794.0,0.0,109529.0,102807.0,1,0,137782.0,1,0.0,0.0,553.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9820.0,846.0,2964.0,500.0,190.0,0,0,0,0.0,0.0,0,0,134599.0,79093.0,0
2,25,220,1,26350,26260,2635002,2626002,4,4065.0,0.0,44989.0,34396.0,7718.0,79349.0,61962.0,1,1,97570.0,0,0.0,12.9,641.0,3,7664.0,5794.0,0.0,0.0,0.0,0.0,1139.0,7614.0,2917.0,4959.0,864.0,2800.0,0,0,0,0.0,0.0,0,0,105260.0,64806.0,1
1,25,110,1,26260,26260,2626003,2626001,3,3203.0,25828.0,37576.0,41488.0,956.0,242504.0,128757.0,0,0,239474.0,0,0.0,0.0,500.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16116.0,2884.0,5007.0,3894.0,2455.0,3,2,35,1218.0,1315.0,0,0,218477.0,138182.0,1
1,20,220,2,26320,26440,2632001,2644001,2,2949.0,0.0,36304.0,32367.0,3867.0,492622.0,197892.0,0,1,630752.0,0,0.0,5.9,745.0,1,3429.0,2142.0,0.0,0.0,0.0,0.0,291.0,9848.0,2279.0,5750.0,2088.0,2485.0,0,0,0,0.0,0.0,0,0,595135.0,368844.0,1
1,50,110,5,26230,26290,2623001,2629001,2,1900.0,16539.0,21816.0,17898.0,0.0,70209.0,54490.0,0,1,81281.0,0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3007.0,2705.0,1957.0,489.0,284.0,0,0,0,0.0,0.0,1,0,79863.0,56044.0,0
1,35,420,4,26230,26230,2623003,2623001,1,3000.0,0.0,34823.0,37304.0,-3573.0,117760.0,61507.0,0,1,137791.0,1,0.0,1.5,528.0,1,921.0,518.0,0.0,0.0,0.0,0.0,86.0,13144.0,3753.0,5183.0,4442.0,937.0,0,0,0,0.0,0.0,0,0,149479.0,111855.0,1
1,25,910,1,26230,26410,2623002,2641001,2,2441.0,25630.0,27696.0,30165.0,0.0,184021.0,97027.0,0,1,205636.0,0,0.0,22.2,630.0,2,6900.0,4456.0,0.0,0.0,2541.0,1679.0,1199.0,12190.0,1257.0,8258.0,777.0,1754.0,0,0,0,0.0,0.0,0,0,183708.0,101301.0,0
2,20,420,2,26320,26320,2632001,2632001,3,2937.0,0.0,34995.0,35459.0,-3913.0,84166.0,59227.0,0,0,115046.0,0,0.0,0.0,588.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6959.0,1094.0,4092.0,1684.0,2132.0,5,0,42,551.0,1777.0,0,0,101785.0,70963.0,1
1,40,420,5,26230,26260,2623003,2626001,1,2835.0,0.0,30338.0,28124.0,0.0,54359.0,22668.0,1,0,68079.0,1,0.0,15.5,790.0,1,5545.0,4699.0,0.0,0.0,0.0,0.0,609.0,10330.0,2973.0,7164.0,2442.0,2150.0,0,0,0,0.0,0.0,0,0,76321.0,49820.0,0
1,40,910,2,26440,26260,2644002,2626001,4,3107.0,36077.0,32925.0,40230.0,4031.0,280101.0,176184.0,1,0,279268.0,0,6.0,54.9,834.0,0,0.0,0.0,34306.0,18074.0,0.0,0.0,1754.0,14780.0,4269.0,5614.0,3048.0,1443.0,0,0,0,0.0,0.0,0,0,318323.0,216987.0,1
1,35,420,3,26440,26410,2644001,2641002,3,2737.0,30861.0,32249.0,28982.0,519.0,148999.0,125108.0,0,1,153744.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4522.0,3303.0,1589.0,584.0,802.0,0,0,0,0.0,0.0,1,0,155387.0,97140.0,2
2,25,220,3,26470,26260,2647003,2626001,4,3408.0,29811.0,39430.0,48159.0,-1214.0,119517.0,49599.0,0,1,191812.0,0,0.0,0.0,248.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15158.0,2046.0,8559.0,3050.0,1295.0,0,0,0,0.0,0.0,0,0,203961.0,137475.0,2
1,55,220,4,26110,26140,2611002,2614001,2,1030.0,0.0,11654.0,9521.0,-921.0,235700.0,175165.0,0,0,363010.0,0,0.0,17.2,800.0,2,2239.0,2004.0,0.0,0.0,0.0,0.0,293.0,3198.0,1078.0,1618.0,611.0,274.0,4,0,36,957.0,223.0,0,0,329638.0,216354.0,1
1,40,910,4,26320,26440,2632002,2644001,4,2923.0,33572.0,32644.0,29487.0,0.0,156708.0,76334.0,0,0,201484.0,1,0.0,2.9,656.0,0,1115.0,936.0,0.0,0.0,0.0,0.0,94.0,10912.0,2906.0,6830.0,1023.0,1678.0,4,0,40,1040.0,1187.0,0,0,223629.0,148475.0,0
1,35,110,5,26260,26320,2626003,2632001,2,3582.0,33578.0,37982.0,28840.0,-4704.0,95917.0,83885.0,1,1,97040.0,1,24.0,61.8,656.0,1,0.0,0.0,28182.0,23455.0,0.0,0.0,2885.0,6201.0,4645.0,2925.0,750.0,1503.0,0,0,0,0.0,0.0,0,0,107733.0,79479.0,1
2,35,910,1,26470,26410,2647002,2641001,4,4016.0,42558.0,47634.0,42142.0,0.0,54941.0,33782.0,1,1,67525.0,1,0.0,2.5,775.0,0,0.0,0.0,0.0,0.0,2911.0,1211.0,174.0,8397.0,3589.0,2526.0,1522.0,2161.0,0,0,0,0.0,0.0,0,0,60504.0,30945.0,0
2,55,420,3,26410,26260,2641002,2626002,3,3276.0,0.0,37159.0,37752.0,0.0,73424.0,62166.0,0,1,56352.0,0,0.0,0.0,603.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10947.0,4227.0,5408.0,1769.0,1999.0,0,0,0,0.0,0.0,0,0,60426.0,34685.0,0
2,55,420,4,26320,26260,2632002,2626002,3,3895.0,0.0,44366.0,48743.0,0.0,203393.0,162328.0,0,1,260514.0,0,0.0,0.0,568.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8327.0,2385.0,4716.0,741.0,849.0,0,0,0,0.0,0.0,0,0,237709.0,157150.0,0
2,35,420,3,26230,26470,2623001,2647003,1,2910.0,0.0,35755.0,33547.0,-1064.0,148635.0,131216.0,0,0,189131.0,1,0.0,0.0,604.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11043.0,826.0,4692.0,1342.0,2559.0,0,0,0,0.0,0.0,0,0,186311.0,110960.0,3
2,30,420,4,26260,26260,2626001,2626002,4,2802.0,0.0,33554.0,32721.0,0.0,88256.0,60391.0,0,1,88206.0,1,0.0,4.3,714.0,1,3704.0,1434.0,0.0,0.0,0.0,0.0,204.0,4385.0,4029.0,2196.0,998.0,126.0,0,0,0,0.0,0.0,0,0,83727.0,51281.0,0
1,30,420,4,26440,26230,2644002,2623002,1,3144.0,0.0,34392.0,28472.0,0.0,284913.0,190140.0,0,0,304262.0,0,0.0,0.0,764.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12851.0,5098.0,6957.0,3356.0,673.0,0,0,0,0.0,0.0,0,0,338111.0,205132.0,0
1,45,420,2,26110,26230,2611001,2623003,1,2798.0,0.0,33057.0,37113.0,0.0,89829.0,37781.0,0,1,117267.0,0,0.0,19.7,0.0,1,6676.0,3178.0,0.0,0.0,4446.0,3318.0,938.0,6476.0,4900.0,3803.0,1784.0,329.0,0,0,0,0.0,0.0,1,0,116035.0,80592.0,0
1,35,420,1,26350,26260,2635002,2626001,2,2291.0,0.0,24661.0,18498.0,0.0,178530.0,123828.0,0,0,181462.0,0,0.0,0.0,702.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8827.0,2901.0,3480.0,1870.0,811.0,0,0,0,0.0,0.0,0,0,198980.0,102324.0,0
2,20,220,5,26260,26410,2626001,2641003,4,2465.0,27100.0,26839.0,21977.0,0.0,112648.0,77399.0,0,1,117553.0,0,0.0,0.0,631.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.0,2867.0,1718.0,280.0,2028.0,0,0,0,0.0,0.0,0,0,121344.0,74321.0,0
2,25,420,5,26230,26410,2623001,2641003,4,2077.0,0.0,24775.0,24788.0,-484.0,314825.0,230930.0,0,0,361469.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9411.0,1701.0,5409.0,1123.0,1639.0,0,0,0,0.0,0.0,1,0,360022.0,240039.0,1
2,55,420,5,26350,26230,2635002,2623002,4,3143.0,0.0,33793.0,26001.0,1022.0,155100.0,73217.0,0,0,159122.0,0,0.0,11.3,524.0,0,5791.0,3818.0,0.0,0.0,0.0,0.0,541.0,3539.0,4738.0,1563.0,950.0,1334.0,0,0,0,0.0,0.0,0,0,167318.0,100782.0,2
2,50,910,2,26260,26410,2626003,2641003,3,2807.0,0.0,31047.0,34023.0,0.0,101488.0,70735.0,0,1,97098.0,0,0.0,35.6,835.0,4,14743.0,11055.0,0.0,0.0,0.0,0.0,940.0,4961.0,2561.0,2977.0,677.0,999.0,0,0,0,0.0,0.0,0,0,82627.0,42656.0,0
1,60,910,2,26410,26260,2641002,2626001,4,2566.0,28155.0,31552.0,29743.0,0.0,88674.0,57613.0,0,1,75379.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6886.0,3614.0,2803.0,1729.0,99.0,0,0,0,0.0,0.0,1,0,76318.0,56280.0,0
1,30,910,2,26410,26440,2641001,2644002,2,2432.0,28650.0,29127.0,34736.0,135.0,97809.0,71184.0,0,1,78602.0,2,0.0,0.0,620.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10864.0,2729.0,6540.0,2654.0,1143.0,0,0,0,0.0,0.0,0,0,71305.0,42409.0,1
1,45,420,1,26320,26350,2632001,2635002,2,3128.0,0.0,38659.0,29579.0,0.0,63880.0,48760.0,0,1,82120.0,1,0.0,8.0,524.0,1,3950.0,3091.0,0.0,0.0,0.0,0.0,327.0,4295.0,5281.0,1559.0,879.0,788.0,0,0,0,0.0,0.0,0,1,89110.0,65503.0,0
2,45,910,1,26230,26710,2623001,2671001,1,3307.0,0.0,0.0,36377.0,-1.0,43477.0,26033.0,0,0,46948.0,1,0.0,0.0,732.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,29,1615.0,2064.0,0,0,52107.0,38056.0,2
2,25,910,2,26320,26440,2632002,2644001,4,2065.0,0.0,22973.0,28225.0,0.0,118805.0,80458.0,0,0,150170.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4190.0,1376.0,1578.0,310.0,1553.0,0,0,0,0.0,0.0,1,0,161314.0,86166.0,0
1,25,110,5,26350,26260,2635001,2626003,2,1963.0,20747.0,23094.0,24705.0,0.0,71674.0,44245.0,0,0,73628.0,0,0.0,18.0,0.0,2,9591.0,4168.0,0.0,0.0,0.0,0.0,638.0,10365.0,3212.0,5248.0,2786.0,1335.0,0,0,0,0.0,0.0,1,0,83323.0,54952.0,0
1,75,910,2,26320,26350,2632001,2635001,1,3420.0,0.0,38500.0,31343.0,498.0,71560.0,58752.0,1,1,86978.0,1,44.0,106.3,0.0,1,6799.0,2956.0,50206.0,37961.0,0.0,0.0,7286.0,7716.0,1656.0,4476.0,958.0,2894.0,0,0,0,0.0,0.0,1,0,77682.0,44412.0,1
2,20,910,3,26440,26410,2644001,2641001,2,1906.0,13926.0,22670.0,19323.0,0.0,93592.0,78433.0,1,0,94535.0,0,15.0,61.5,593.0,3,0.0,0.0,21076.0,13935.0,0.0,0.0,1617.0,3423.0,1080.0,1749.0,462.0,849.0,0,0,0,0.0,0.0,0,0,86534.0,47723.0,0
2,35,910,3,26230,26440,2623002,2644001,3,3156.0,30412.0,35337.0,33709.0,0.0,101858.0,57154.0,1,0,119205.0,0,7.0,31.2,576.0,2,5296.0,2317.0,12252.0,8716.0,0.0,0.0,1508.0,11984.0,2357.0,4362.0,1040.0,1404.0,0,0,0,0.0,0.0,0,0,126800.0,81200.0,0
2,35,420,2,26440,26230,2644002,2623003,2,3851.0,33010.0,40446.0,34194.0,0.0,99154.0,-99999999.0,0,1,113197.0,0,0.0,0.0,704.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7961.0,2742.0,5322.0,2136.0,1815.0,0,0,0,0.0,0.0,0,0,100870.0,63962.0,0
2,40,910,5,26350,26320,2635001,2632001,2,3853.0,0.0,41180.0,40664.0,0.0,280121.0,216555.0,1,0,364419.0,0,4.0,35.1,0.0,2,0.0,0.0,28247.0,14461.0,0.0,0.0,2269.0,11904.0,5231.0,3594.0,4022.0,2907.0,0,0,0,0.0,0.0,1,0,365544.0,263625.0,0
1,25,420,1,26230,26230,2623002,2623001,2,3280.0,0.0,39498.0,36125.0,9570.0,146888.0,-99999999.0,0,1,139959.0,1,0.0,0.0,306.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14624.0,3036.0,8661.0,2846.0,651.0,0,0,0,0.0,0.0,0,0,147672.0,98832.0,1
1,40,420,5,26440,26260,2644001,2626001,3,3261.0,0.0,34788.0,27226.0,0.0,349650.0,141950.0,1,1,313648.0,1,6.0,50.7,596.0,2,0.0,0.0,26687.0,17649.0,0.0,0.0,3294.0,13218.0,4644.0,7786.0,2096.0,191.0,0,0,0,0.0,0.0,0,0,286328.0,195661.0,0
2,25,110,4,26440,26260,2644001,2626001,3,4264.0,0.0,49884.0,50235.0,6117.0,75857.0,48176.0,1,0,86100.0,0,0.0,0.0,461.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8841.0,3149.0,5821.0,1812.0,2650.0,0,0,0,0.0,0.0,0,0,83558.0,58301.0,2
2,45,420,2,26350,26230,2635002,2623003,3,1283.0,0.0,15673.0,17128.0,1341.0,157981.0,89931.0,0,1,171001.0,1,0.0,0.0,514.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2718.0,1102.0,1752.0,455.0,639.0,0,0,0,0.0,0.0,0,0,186942.0,96631.0,1
2,25,420,4,26260,26350,2626001,2635002,1,2498.0,0.0,29932.0,-1.0,0.0,78429.0,64436.0,0,1,86653.0,1,0.0,0.0,781.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5836.0,3567.0,2102.0,832.0,1419.0,0,0,0,0.0,0.0,0,0,83084.0,49074.0,0
2,40,110,3,26170,26410,2617001,2641003,2,3352.0,0.0,37968.0,33275.0,0.0,70497.0,33764.0,0,1,118112.0,0,0.0,0.0,430.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9042.0,1979.0,6135.0,3088.0,2695.0,0,0,0,0.0,0.0,0,0,124873.0,81521.0,0
2,45,910,5,26350,26320,2635001,2632002,3,2581.0,0.0,28177.0,26923.0,0.0,357656.0,296152.0,0,0,421637.0,1,0.0,5.1,688.0,0,2600.0,1434.0,0.0,0.0,0.0,0.0,178.0,10184.0,1016.0,3670.0,3366.0,2043.0,0,0,0,0.0,0.0,0,0,-99999999.0,332350.0,0
1,25,110,1,26230,26320,2623001,2632002,1,3606.0,0.0,0.0,39666.0,1.0,62262.0,47554.0,1,1,-99999999.0,0,0.0,0.0,584.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,39,3653.0,230.0,0,0,1.0,1.0,1
1,25,220,1,26350,26530,2635002,2653002,1,2774.0,32278.0,32269.0,32275.0,0.0,25873.0,22344.0,0,1,26824.0,0,0.0,27.3,0.0,1,10113.0,8795.0,0.0,0.0,0.0,0.0,1306.0,13164.0,1621.0,4773.0,735.0,1778.0,0,0,0,0.0,0.0,1,0,29193.0,-99999999.0,0
2,45,220,3,26440,26230,2644002,2623002,2,2886.0,0.0,32643.0,31114.0,0.0,64552.0,60978.0,1,1,54885.0,0,59.0,111.2,523.0,4,8855.0,4080.0,38408.0,32224.0,0.0,0.0,5698.0,11245.0,3201.0,5079.0,1815.0,1285.0,0,0,0,0.0,0.0,0,0,51832.0,34662.0,0
2,20,910,5,26380,26230,2638001,2623001,3,2621.0,21445.0,32459.0,29883.0,-444.0,29584.0,19588.0,1,1,29174.0,2,0.0,0.0,692.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10213.0,820.0,6302.0,1120.0,1443.0,0,0,0,0.0,0.0,0,0,26268.0,14060.0,1
1,25,420,1,26350,26170,2635002,2617002,3,2460.0,28917.0,26888.0,25056.0,0.0,55782.0,43771.0,1,1,56439.0,0,87.0,194.0,706.0,0,9618.0,2985.0,56304.0,49191.0,0.0,0.0,9604.0,7588.0,2857.0,5118.0,1707.0,1749.0,3,1,33,5501.0,617.0,0,0,60530.0,34464.0,0
2,30,910,4,26410,26260,2641002,2626002,1,2444.0,0.0,27824.0,21874.0,0.0,58971.0,46615.0,1,0,51143.0,0,31.0,69.9,426.0,1,3806.0,2454.0,30241.0,15772.0,2402.0,1216.0,3519.0,6801.0,3324.0,2913.0,1155.0,622.0,0,0,0,0.0,0.0,0,0,50307.0,32786.0,0
1,55,910,5,26440,26320,2644002,2632001,3,2976.0,0.0,31895.0,29385.0,0.0,100828.0,87167.0,0,0,96895.0,1,0.0,0.0,800.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7051.0,3737.0,3345.0,1234.0,233.0,0,0,0,0.0,0.0,0,0,102522.0,67442.0,0
1,35,910,3,26350,26410,2635001,2641002,1,2297.0,17206.0,24692.0,25083.0,0.0,28861.0,19769.0,0,0,28216.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3981.0,2523.0,2472.0,1301.0,1348.0,0,0,0,0.0,0.0,1,0,26571.0,13324.0,0
2,30,420,5,26350,26440,2635002,2644002,3,3420.0,25888.0,38636.0,34832.0,0.0,202313.0,92903.0,1,0,199138.0,2,0.0,0.0,701.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7516.0,2981.0,4047.0,2414.0,944.0,0,0,0,0.0,0.0,0,0,181727.0,113395.0,0
2,65,420,4,26200,26350,2620001,2635001,3,3225.0,0.0,38375.0,32485.0,0.0,32034.0,30069.0,0,1,29337.0,0,0.0,0.0,496.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15939.0,5667.0,10504.0,2094.0,914.0,0,0,0,0.0,0.0,0,0,29354.0,21856.0,0
1,30,420,2,26350,26260,2635002,2626002,1,3515.0,34611.0,39290.0,34280.0,0.0,91432.0,39431.0,0,1,92793.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15335.0,1248.0,6617.0,3635.0,394.0,0,0,0,0.0,0.0,1,0,82090.0,42258.0,0
1,30,420,5,26350,26260,2635002,2626001,2,2066.0,20558.0,24542.0,21569.0,0.0,81268.0,75523.0,0,1,85876.0,1,0.0,0.0,484.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2493.0,2907.0,935.0,772.0,1868.0,4,0,41,3012.0,994.0,0,0,87550.0,51842.0,0
2,30,420,4,26260,26350,2626002,2635001,4,1695.0,0.0,20527.0,25490.0,0.0,161977.0,87540.0,0,1,185298.0,0,0.0,1.8,0.0,3,1199.0,371.0,0.0,0.0,0.0,0.0,48.0,3662.0,1429.0,1902.0,1238.0,1370.0,0,0,0,0.0,0.0,1,0,171091.0,110658.0,0
2,25,220,1,26230,26260,2623001,2626001,2,2797.0,0.0,34278.0,52243.0,0.0,121896.0,81776.0,1,0,125408.0,1,18.0,70.9,624.0,5,2811.0,1997.0,23818.0,22320.0,0.0,0.0,3158.0,13113.0,4366.0,6382.0,3582.0,2004.0,0,0,0,0.0,0.0,0,0,112226.0,82402.0,0
1,25,420,3,26350,26410,2635002,2641001,3,4684.0,0.0,49601.0,40614.0,0.0,201214.0,185693.0,0,1,207842.0,0,0.0,3.6,501.0,2,4610.0,1792.0,0.0,0.0,0.0,0.0,245.0,15126.0,5049.0,9868.0,1207.0,2156.0,0,0,0,0.0,0.0,0,0,206601.0,107157.0,0
2,40,910,4,26230,26110,2623001,2611002,3,3623.0,0.0,0.0,39853.0,-2.0,79469.0,61363.0,0,0,77917.0,1,0.0,0.0,691.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,80016.0,56736.0,2
1,20,220,5,26440,26410,2644002,2641003,1,2440.0,21356.0,26338.0,25651.0,0.0,74694.0,53933.0,1,1,87296.0,0,35.0,150.3,708.0,0,21292.0,9303.0,32750.0,30296.0,0.0,0.0,7540.0,10077.0,3402.0,3206.0,1989.0,2046.0,0,0,0,0.0,0.0,0,0,95001.0,54824.0,0
2,40,910,4,26410,26260,2641003,2626002,4,3076.0,26917.0,36594.0,32266.0,0.0,126459.0,73250.0,1,1,109035.0,0,0.0,0.0,1000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13309.0,1095.0,4919.0,1819.0,574.0,2,0,34,2708.0,449.0,0,0,101995.0,58617.0,0
1,25,910,3,26410,26260,2641001,2626002,2,3273.0,0.0,36799.0,27897.0,0.0,-99999999.0,102659.0,1,0,1.0,2,150.0,189.9,771.0,0,0.0,0.0,83050.0,69875.0,0.0,0.0,12468.0,7307.0,4614.0,4156.0,2320.0,2106.0,0,0,0,0.0,0.0,0,0,1.0,1.0,0
2,30,110,2,26440,26260,2644001,2626002,4,1911.0,0.0,22771.0,18334.0,-2398.0,161950.0,67700.0,0,1,183876.0,2,0.0,0.0,803.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8206.0,2134.0,3530.0,1982.0,996.0,1,0,35,2130.0,258.0,0,0,188357.0,135901.0,2
2,25,420,1,26350,26440,2635001,2644001,2,3690.0,38554.0,40323.0,34337.0,0.0,119741.0,86511.0,0,1,143742.0,0,0.0,0.0,420.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16547.0,1595.0,5609.0,5360.0,907.0,0,0,0,0.0,0.0,0,0,129360.0,70039.0,0
2,35,910,1,26440,26290,2644001,2629002,3,2691.0,25135.0,31727.0,35370.0,0.0,113504.0,72252.0,0,1,103185.0,1,0.0,5.2,0.0,3,2639.0,1656.0,0.0,0.0,0.0,0.0,241.0,10360.0,3088.0,6781.0,727.0,1159.0,0,0,0,0.0,0.0,1,0,88323.0,45768.0,0
2,40,110,4,26320,26230,2632001,2623002,2,2741.0,27732.0,29469.0,32154.0,0.0,96590.0,50552.0,1,1,126795.0,2,0.0,8.8,611.0,0,5075.0,2599.0,0.0,0.0,0.0,0.0,376.0,10617.0,2715.0,6422.0,3028.0,1359.0,2,3,34,2242.0,288.0,0,0,130843.0,91462.0,0
2,30,110,5,26260,26260,2626001,2626003,4,2815.0,31470.0,30513.0,-1.0,0.0,126242.0,77174.0,0,1,139473.0,0,0.0,0.0,882.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3574.0,1866.0,2337.0,808.0,1714.0,0,0,0,0.0,0.0,0,0,141075.0,101318.0,0
2,25,110,1,26320,26410,2632002,2641002,1,3544.0,34262.0,41567.0,36948.0,0.0,334690.0,307084.0,1,0,427380.0,1,5.0,53.2,972.0,1,0.0,0.0,25268.0,22108.0,0.0,0.0,2026.0,12378.0,5222.0,4267.0,1738.0,2478.0,0,0,0,0.0,0.0,0,0,484691.0,273492.0,0
2,25,220,4,26320,26230,2632001,2623002,4,2309.0,21891.0,25800.0,21567.0,0.0,85345.0,73962.0,0,0,123613.0,0,0.0,6.4,561.0,0,2692.0,1655.0,0.0,0.0,0.0,0.0,257.0,9385.0,939.0,3999.0,2938.0,72.0,0,0,0,0.0,0.0,0,0,127258.0,94591.0,0
2,45,910,3,26410,26440,2641003,2644001,1,1690.0,0.0,0.0,18590.0,0.0,79325.0,50508.0,0,0,56508.0,1,0.0,0.0,574.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,51425.0,37703.0,1
2,25,110,1,26440,26260,2644002,2626001,4,3010.0,29126.0,35730.0,31583.0,0.0,75763.0,71139.0,0,0,66028.0,0,0.0,4.0,0.0,1,2376.0,1434.0,0.0,0.0,0.0,0.0,221.0,8632.0,1839.0,2862.0,1903.0,2057.0,0,0,0,0.0,0.0,1,0,70856.0,37577.0,0
2,40,910,2,26140,26320,2614003,2632001,1,1472.0,0.0,17286.0,17168.0,-4290.0,124695.0,81571.0,0,1,-99999999.0,1,0.0,44.2,624.0,0,9780.0,7641.0,0.0,0.0,0.0,0.0,935.0,5135.0,2291.0,3577.0,1754.0,1082.0,0,0,0,0.0,0.0,0,0,1.0,1.0,2
2,25,110,2,26260,26410,2626002,2641001,1,2604.0,0.0,31147.0,32947.0,-1630.0,27638.0,16362.0,1,0,25985.0,0,140.0,153.3,628.0,2,13764.0,8669.0,46091.0,36445.0,3859.0,2647.0,7007.0,10471.0,1296.0,7300.0,3031.0,865.0,0,0,0,0.0,0.0,0,0,27577.0,16405.0,2
2,25,110,4,26440,26260,2644001,2626002,1,3571.0,0.0,43166.0,47634.0,0.0,91032.0,55835.0,0,1,106608.0,0,0.0,1.5,733.0,1,0.0,0.0,0.0,0.0,1088.0,641.0,121.0,16654.0,5389.0,8451.0,3168.0,2397.0,0,0,0,0.0,0.0,0,0,116606.0,77900.0,0
1,40,110,2,26350,26140,2635002,2614003,3,3176.0,0.0,39137.0,38923.0,0.0,167441.0,147522.0,0,1,194034.0,1,0.0,0.0,1000.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15096.0,4719.0,10529.0,1002.0,1917.0,0,0,0,0.0,0.0,0,0,174839.0,87742.0,0
2,30,220,5,26230,26410,2623001,2641003,2,3478.0,29048.0,37079.0,41977.0,0.0,71988.0,39397.0,1,0,69899.0,0,0.0,0.0,820.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12832.0,3679.0,8659.0,2985.0,1003.0,0,0,0,0.0,0.0,0,0,65173.0,42561.0,0
1,20,420,2,26410,26410,2641002,2641003,3,3203.0,31280.0,37293.0,28833.0,1614.0,110417.0,57655.0,0,1,95265.0,2,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16568.0,3023.0,9007.0,2983.0,501.0,0,0,0,0.0,0.0,1,0,83728.0,59780.0,1
